original_name,image_name,dataset,double_marked,partition,marked_structure,animal_type,animal_id,sample_id,sample_row,sample_col,brain_region,zoom,has_metadata,resolution_px_um
RT379S1C2R6_r2.JPG,710.png,red,FALSO,unlabelled,citoplasm,rat,379,1,6,2,unknown,250x,VERDADERO,3.991
RT368S1C4R1_r1.JPG,711.png,red,FALSO,unlabelled,citoplasm,rat,368,1,1,4,unknown,250x,VERDADERO,3.991
RT444C3R2_r (b).JPG,712.png,red,FALSO,unlabelled,citoplasm,rat,444,unknown,2,3,unknown,250x,VERDADERO,3.991
RT377S2C3R2_r1.JPG,713.png,red,FALSO,unlabelled,citoplasm,rat,377,2,2,3,unknown,250x,VERDADERO,3.991
RT368S1C4R5_r1.JPG,714.png,red,FALSO,unlabelled,citoplasm,rat,368,1,5,4,unknown,250x,VERDADERO,3.991
RT377S2C3R2_r2.JPG,715.png,red,FALSO,unlabelled,citoplasm,rat,377,2,2,3,unknown,250x,VERDADERO,3.991
RT374S1C5R3_r2.JPG,716.png,red,FALSO,unlabelled,citoplasm,rat,374,1,3,5,unknown,250x,VERDADERO,3.991
RT357S2C2R2_r2.JPG,717.png,red,FALSO,unlabelled,citoplasm,rat,357,2,2,2,unknown,250x,VERDADERO,3.991
RT355S2C3R4_r1.JPG,718.png,red,FALSO,unlabelled,citoplasm,rat,355,2,4,3,unknown,250x,VERDADERO,3.991
RT379S1C3R3_r1.JPG,719.png,red,FALSO,unlabelled,citoplasm,rat,379,1,3,3,unknown,250x,VERDADERO,3.991
RT372S2C2R2_r1.JPG,720.png,red,FALSO,trainval,citoplasm,rat,372,2,2,2,unknown,250x,VERDADERO,3.991
RT365S1C4R4_r2.JPG,721.png,red,FALSO,unlabelled,citoplasm,rat,365,1,4,4,unknown,250x,VERDADERO,3.991
RT372S2C2R1_r1.JPG,722.png,red,FALSO,unlabelled,citoplasm,rat,372,2,1,2,unknown,250x,VERDADERO,3.991
RT359S3C1R2_r2.JPG,723.png,red,FALSO,unlabelled,citoplasm,rat,359,3,2,1,unknown,250x,VERDADERO,3.991
RT361S2C3R5_r2.JPG,724.png,red,FALSO,unlabelled,citoplasm,rat,361,2,5,3,unknown,250x,VERDADERO,3.991
RT357S2C1R2_r1.JPG,725.png,red,FALSO,unlabelled,citoplasm,rat,357,2,2,1,unknown,250x,VERDADERO,3.991
RT359S3C2R4_r1.JPG,726.png,red,FALSO,unlabelled,citoplasm,rat,359,3,4,2,unknown,250x,VERDADERO,3.991
RT370S2C1R1_r1.JPG,727.png,red,FALSO,unlabelled,citoplasm,rat,370,2,1,1,unknown,250x,VERDADERO,3.991
RT444C3R5_r (b).JPG,728.png,red,FALSO,unlabelled,citoplasm,rat,444,unknown,5,3,unknown,250x,VERDADERO,3.991
RT368S1C4R3_r1.JPG,729.png,red,FALSO,unlabelled,citoplasm,rat,368,1,3,4,unknown,250x,VERDADERO,3.991
RT379S1C3R3_r2.JPG,730.png,red,FALSO,unlabelled,citoplasm,rat,379,1,3,3,unknown,250x,VERDADERO,3.991
RT365S1C4R5_r1.JPG,733.png,red,FALSO,unlabelled,citoplasm,rat,365,1,5,4,unknown,250x,VERDADERO,3.991
RT357S2C1R4_r2.JPG,734.png,red,FALSO,unlabelled,citoplasm,rat,357,2,4,1,unknown,250x,VERDADERO,3.991
RT372S1C5R4_r1.JPG,735.png,red,FALSO,unlabelled,citoplasm,rat,372,1,4,5,unknown,250x,VERDADERO,3.991
RT365S2C1R5_r2.JPG,736.png,red,FALSO,unlabelled,citoplasm,rat,365,2,5,1,unknown,250x,VERDADERO,3.991
RT368S2C1R2_r2.JPG,737.png,red,FALSO,unlabelled,citoplasm,rat,368,2,2,1,unknown,250x,VERDADERO,3.991
RT378S2C1R3_r1.JPG,738.png,red,FALSO,unlabelled,citoplasm,rat,378,2,3,1,unknown,250x,VERDADERO,3.991
RT357S2C4R4_r2.JPG,739.png,red,FALSO,trainval,citoplasm,rat,357,2,4,4,unknown,250x,VERDADERO,3.991
RT381S1C5R3_r2.JPG,741.png,red,FALSO,unlabelled,citoplasm,rat,381,1,3,5,unknown,250x,VERDADERO,3.991
RT355S2C4R4_r2.JPG,742.png,red,FALSO,unlabelled,citoplasm,rat,355,2,4,4,unknown,250x,VERDADERO,3.991
RT374S2C1R1_r1.JPG,743.png,red,FALSO,unlabelled,citoplasm,rat,374,2,1,1,unknown,250x,VERDADERO,3.991
RT374S1C5R1_r1.JPG,744.png,red,FALSO,unlabelled,citoplasm,rat,374,1,1,5,unknown,250x,VERDADERO,3.991
RT378S2C2R4_r1.JPG,745.png,red,FALSO,unlabelled,citoplasm,rat,378,2,4,2,unknown,250x,VERDADERO,3.991
RT359S3C2R4_r2.JPG,746.png,red,FALSO,trainval,citoplasm,rat,359,3,4,2,unknown,250x,VERDADERO,3.991
RT377S2C2R5_r1.JPG,747.png,red,FALSO,unlabelled,citoplasm,rat,377,2,5,2,unknown,250x,VERDADERO,3.991
RT377S1C5R4_r2.JPG,748.png,red,FALSO,unlabelled,citoplasm,rat,377,1,4,5,unknown,250x,VERDADERO,3.991
RT361S3C1R1_r2.JPG,749.png,red,FALSO,unlabelled,citoplasm,rat,361,3,1,1,unknown,250x,VERDADERO,3.991
RT379S1C3R2_r2.JPG,750.png,red,FALSO,unlabelled,citoplasm,rat,379,1,2,3,unknown,250x,VERDADERO,3.991
RT374S2C2R3_r2.JPG,751.png,red,FALSO,unlabelled,citoplasm,rat,374,2,3,2,unknown,250x,VERDADERO,3.991
RT379S1C3R6_r1.JPG,752.png,red,FALSO,unlabelled,citoplasm,rat,379,1,6,3,unknown,250x,VERDADERO,3.991
RT362S2C3R2_r2.JPG,753.png,red,FALSO,unlabelled,citoplasm,rat,362,2,2,3,unknown,250x,VERDADERO,3.991
RT354S1C8R2_r2.JPG,754.png,red,FALSO,unlabelled,citoplasm,rat,354,1,2,8,unknown,250x,VERDADERO,3.991
RT374S2C1R6_r2.JPG,755.png,red,FALSO,unlabelled,citoplasm,rat,374,2,6,1,unknown,250x,VERDADERO,3.991
RT362S2C3R3_r2.JPG,756.png,red,FALSO,unlabelled,citoplasm,rat,362,2,3,3,unknown,250x,VERDADERO,3.991
RT378S1C5R5_r1.JPG,757.png,red,FALSO,unlabelled,citoplasm,rat,378,1,5,5,unknown,250x,VERDADERO,3.991
RT381S1C3R5_r1.JPG,758.png,red,FALSO,unlabelled,citoplasm,rat,381,1,5,3,unknown,250x,VERDADERO,3.991
RT375S2C1R3_r2.JPG,759.png,red,FALSO,unlabelled,citoplasm,rat,375,2,3,1,unknown,250x,VERDADERO,3.991
RT381S1C5R6_r1.JPG,760.png,red,FALSO,unlabelled,citoplasm,rat,381,1,6,5,unknown,250x,VERDADERO,3.991
RT367S2C1R5_r2.JPG,761.png,red,FALSO,unlabelled,citoplasm,rat,367,2,5,1,unknown,250x,VERDADERO,3.991
RT443C2R5_r (A).JPG,762.png,red,FALSO,unlabelled,citoplasm,rat,443,unknown,5,2,unknown,250x,VERDADERO,3.991
RT355S2C4R3_r2.JPG,763.png,red,FALSO,unlabelled,citoplasm,rat,355,2,3,4,unknown,250x,VERDADERO,3.991
RT442C2R5_r (a).JPG,765.png,red,FALSO,unlabelled,citoplasm,rat,442,unknown,5,2,unknown,250x,VERDADERO,3.991
RT381S1C4R6_r2.JPG,766.png,red,FALSO,test,citoplasm,rat,381,1,6,4,unknown,250x,VERDADERO,3.991
RT442C2R1_r (b).JPG,767.png,red,FALSO,unlabelled,citoplasm,rat,442,unknown,1,2,unknown,250x,VERDADERO,3.991
RT442C1R5_r(a).JPG,768.png,red,FALSO,unlabelled,citoplasm,rat,442,unknown,5,1,unknown,250x,VERDADERO,3.991
RT378S2C2R4_r2.JPG,769.png,red,FALSO,unlabelled,citoplasm,rat,378,2,4,2,unknown,250x,VERDADERO,3.991
RT364S2C4R3_r1.JPG,770.png,red,FALSO,unlabelled,citoplasm,rat,364,2,3,4,unknown,250x,VERDADERO,3.991
RT377S2C2R2_r2.JPG,771.png,red,FALSO,unlabelled,citoplasm,rat,377,2,2,2,unknown,250x,VERDADERO,3.991
RT377S2C2R3_r2.JPG,772.png,red,FALSO,unlabelled,citoplasm,rat,377,2,3,2,unknown,250x,VERDADERO,3.991
RT361S3C1R1_r1.JPG,773.png,red,FALSO,trainval,citoplasm,rat,361,3,1,1,unknown,250x,VERDADERO,3.991
RT353S2C1R5_r2.JPG,774.png,red,FALSO,unlabelled,citoplasm,rat,353,2,5,1,unknown,250x,VERDADERO,3.991
RT375S2C2R2_r2.JPG,775.png,red,FALSO,unlabelled,citoplasm,rat,375,2,2,2,unknown,250x,VERDADERO,3.991
RT361S2C4R4_r1.JPG,776.png,red,FALSO,unlabelled,citoplasm,rat,361,2,4,4,unknown,250x,VERDADERO,3.991
RT381S1C5R6_r2.JPG,777.png,red,FALSO,unlabelled,citoplasm,rat,381,1,6,5,unknown,250x,VERDADERO,3.991
RT367S1C3R3_r1.JPG,778.png,red,FALSO,unlabelled,citoplasm,rat,367,1,3,3,unknown,250x,VERDADERO,3.991
RT379S1C3R6_r2.JPG,779.png,red,FALSO,unlabelled,citoplasm,rat,379,1,6,3,unknown,250x,VERDADERO,3.991
RT379S2C1R3_r1.JPG,780.png,red,FALSO,unlabelled,citoplasm,rat,379,2,3,1,unknown,250x,VERDADERO,3.991
RT367S1C3R3_r2.JPG,781.png,red,FALSO,trainval,citoplasm,rat,367,1,3,3,unknown,250x,VERDADERO,3.991
RT370S2C2R1_r2.JPG,782.png,red,FALSO,unlabelled,citoplasm,rat,370,2,1,2,unknown,250x,VERDADERO,3.991
RT442C3R1_r (b).JPG,783.png,red,FALSO,trainval,citoplasm,rat,442,unknown,1,3,unknown,250x,VERDADERO,3.991
RT442C3R1_r (a).JPG,785.png,red,FALSO,unlabelled,citoplasm,rat,442,unknown,1,3,unknown,250x,VERDADERO,3.991
RT377S1C4R4_r2.JPG,786.png,red,FALSO,unlabelled,citoplasm,rat,377,1,4,4,unknown,250x,VERDADERO,3.991
RT378S2C2R5_r1.JPG,787.png,red,FALSO,unlabelled,citoplasm,rat,378,2,5,2,unknown,250x,VERDADERO,3.991
RT362S2C3R4_r2.JPG,788.png,red,FALSO,unlabelled,citoplasm,rat,362,2,4,3,unknown,250x,VERDADERO,3.991
RT372S1C5R3_r1.JPG,789.png,red,FALSO,trainval,citoplasm,rat,372,1,3,5,unknown,250x,VERDADERO,3.991
RT443C2R6_r (A).JPG,790.png,red,FALSO,unlabelled,citoplasm,rat,443,unknown,6,2,unknown,250x,VERDADERO,3.991
RT372S2C2R3_r2.JPG,791.png,red,FALSO,unlabelled,citoplasm,rat,372,2,3,2,unknown,250x,VERDADERO,3.991
RT368S2C1R1_r1.JPG,792.png,red,FALSO,unlabelled,citoplasm,rat,368,2,1,1,unknown,250x,VERDADERO,3.991
RT366S1C3R3_r1.JPG,793.png,red,FALSO,unlabelled,citoplasm,rat,366,1,3,3,unknown,250x,VERDADERO,3.991
RT381S1C5R1_r1.JPG,794.png,red,FALSO,unlabelled,citoplasm,rat,381,1,1,5,unknown,250x,VERDADERO,3.991
RT353S2C2R2_r2.JPG,795.png,red,FALSO,trainval,citoplasm,rat,353,2,2,2,unknown,250x,VERDADERO,3.991
RT374S2C2R2_r2.JPG,796.png,red,FALSO,unlabelled,citoplasm,rat,374,2,2,2,unknown,250x,VERDADERO,3.991
RT355S2C4R3_r1.JPG,797.png,red,FALSO,unlabelled,citoplasm,rat,355,2,3,4,unknown,250x,VERDADERO,3.991
RT364S2C2R4_r2.JPG,798.png,red,FALSO,unlabelled,citoplasm,rat,364,2,4,2,unknown,250x,VERDADERO,3.991
RT374S1C5R5_r1.JPG,800.png,red,FALSO,test,citoplasm,rat,374,1,5,5,unknown,250x,VERDADERO,3.991
RT375S2C2R3_r1.JPG,801.png,red,FALSO,unlabelled,citoplasm,rat,375,2,3,2,unknown,250x,VERDADERO,3.991
RT378S1C5R6_r2.JPG,803.png,red,FALSO,unlabelled,citoplasm,rat,378,1,6,5,unknown,250x,VERDADERO,3.991
RT362S2C4R2_r2.JPG,804.png,red,FALSO,unlabelled,citoplasm,rat,362,2,2,4,unknown,250x,VERDADERO,3.991
RT377S2C3R4_r2.JPG,805.png,red,FALSO,test,citoplasm,rat,377,2,4,3,unknown,250x,VERDADERO,3.991
RT370S2C1R2_r1.JPG,806.png,red,FALSO,unlabelled,citoplasm,rat,370,2,2,1,unknown,250x,VERDADERO,3.991
RT378S1C5R3_r1.JPG,807.png,red,FALSO,trainval,citoplasm,rat,378,1,3,5,unknown,250x,VERDADERO,3.991
RT368S2C1R2_r1.JPG,808.png,red,FALSO,unlabelled,citoplasm,rat,368,2,2,1,unknown,250x,VERDADERO,3.991
RT362S2C4R5_r1.JPG,809.png,red,FALSO,trainval,citoplasm,rat,362,2,5,4,unknown,250x,VERDADERO,3.991
RT441C2R5_r (a).JPG,810.png,red,FALSO,unlabelled,citoplasm,rat,441,unknown,5,2,unknown,250x,VERDADERO,3.991
RT364S2C1R5_r2.JPG,811.png,red,FALSO,trainval,citoplasm,rat,364,2,5,1,unknown,250x,VERDADERO,3.991
RT377S2C3R1_r2.JPG,812.png,red,FALSO,trainval,citoplasm,rat,377,2,1,3,unknown,250x,VERDADERO,3.991
RT381S1C3R1_r1.JPG,813.png,red,FALSO,unlabelled,citoplasm,rat,381,1,1,3,unknown,250x,VERDADERO,3.991
RT441C2R2_r (b).JPG,815.png,red,FALSO,unlabelled,citoplasm,rat,441,unknown,2,2,unknown,250x,VERDADERO,3.991
RT359S2C3R4_r2.JPG,816.png,red,FALSO,unlabelled,citoplasm,rat,359,2,4,3,unknown,250x,VERDADERO,3.991
RT377S2C1R1_r2.JPG,817.png,red,FALSO,unlabelled,citoplasm,rat,377,2,1,1,unknown,250x,VERDADERO,3.991
RT441C2R6_r (b).JPG,818.png,red,FALSO,unlabelled,citoplasm,rat,441,unknown,6,2,unknown,250x,VERDADERO,3.991
RT381S1C4R5_r1.JPG,820.png,red,FALSO,trainval,citoplasm,rat,381,1,5,4,unknown,250x,VERDADERO,3.991
RT375S2C1R4_r1.JPG,821.png,red,FALSO,unlabelled,citoplasm,rat,375,2,4,1,unknown,250x,VERDADERO,3.991
RT442C2R3_r (b).JPG,822.png,red,FALSO,unlabelled,citoplasm,rat,442,unknown,3,2,unknown,250x,VERDADERO,3.991
RT441C2R1_r (b).JPG,823.png,red,FALSO,unlabelled,citoplasm,rat,441,unknown,1,2,unknown,250x,VERDADERO,3.991
RT379S2C1R2_r2.JPG,824.png,red,FALSO,unlabelled,citoplasm,rat,379,2,2,1,unknown,250x,VERDADERO,3.991
RT375S2C1R2_r2.JPG,826.png,red,FALSO,unlabelled,citoplasm,rat,375,2,2,1,unknown,250x,VERDADERO,3.991
RT364S2C1R5_r1.JPG,827.png,red,FALSO,unlabelled,citoplasm,rat,364,2,5,1,unknown,250x,VERDADERO,3.991
RT359S2C4R5_r2.JPG,828.png,red,FALSO,unlabelled,citoplasm,rat,359,2,5,4,unknown,250x,VERDADERO,3.991
RT381S1C5R4_r1.JPG,829.png,red,FALSO,unlabelled,citoplasm,rat,381,1,4,5,unknown,250x,VERDADERO,3.991
RT364S2C3R3_r2.JPG,830.png,red,FALSO,unlabelled,citoplasm,rat,364,2,3,3,unknown,250x,VERDADERO,3.991
RT361S2C4R4_r2.JPG,831.png,red,FALSO,unlabelled,citoplasm,rat,361,2,4,4,unknown,250x,VERDADERO,3.991
RT361S1C5R5_r2.JPG,832.png,red,FALSO,unlabelled,citoplasm,rat,361,1,5,5,unknown,250x,VERDADERO,3.991
RT365S1C5R5_r2.JPG,833.png,red,FALSO,unlabelled,citoplasm,rat,365,1,5,5,unknown,250x,VERDADERO,3.991
RT379S1C2R5_r2.JPG,834.png,red,FALSO,test,citoplasm,rat,379,1,5,2,unknown,250x,VERDADERO,3.991
RT361S1C5R3_r1.JPG,835.png,red,FALSO,unlabelled,citoplasm,rat,361,1,3,5,unknown,250x,VERDADERO,3.991
RT370S1C4R2_r1.JPG,836.png,red,FALSO,trainval,citoplasm,rat,370,1,2,4,unknown,250x,VERDADERO,3.991
RT375S2C2R1_r2.JPG,837.png,red,FALSO,unlabelled,citoplasm,rat,375,2,1,2,unknown,250x,VERDADERO,3.991
RT443C2R4_r (A).JPG,838.png,red,FALSO,unlabelled,citoplasm,rat,443,unknown,4,2,unknown,250x,VERDADERO,3.991
RT381S1C4R4_r2.JPG,839.png,red,FALSO,unlabelled,citoplasm,rat,381,1,4,4,unknown,250x,VERDADERO,3.991
RT443C2R3_r (B).JPG,840.png,red,FALSO,unlabelled,citoplasm,rat,443,unknown,3,2,unknown,250x,VERDADERO,3.991
RT374S2C2R1_r2.JPG,841.png,red,FALSO,unlabelled,citoplasm,rat,374,2,1,2,unknown,250x,VERDADERO,3.991
RT372S1C4R5_r2.JPG,842.png,red,FALSO,unlabelled,citoplasm,rat,372,1,5,4,unknown,250x,VERDADERO,3.991
RT377S1C5R4_r1.JPG,843.png,red,FALSO,unlabelled,citoplasm,rat,377,1,4,5,unknown,250x,VERDADERO,3.991
RT379S2C2R1_r1.JPG,844.png,red,FALSO,unlabelled,citoplasm,rat,379,2,1,2,unknown,250x,VERDADERO,3.991
RT379S1C4R5_r1.JPG,845.png,red,FALSO,unlabelled,citoplasm,rat,379,1,5,4,unknown,250x,VERDADERO,3.991
RT443C3R1_r (A).JPG,846.png,red,FALSO,unlabelled,citoplasm,rat,443,unknown,1,3,unknown,250x,VERDADERO,3.991
RT372S1C4R5_r1.JPG,847.png,red,FALSO,unlabelled,citoplasm,rat,372,1,5,4,unknown,250x,VERDADERO,3.991
RT443C3R3_r (a).JPG,848.png,red,FALSO,unlabelled,citoplasm,rat,443,unknown,3,3,unknown,250x,VERDADERO,3.991
RT372S1C5R5_r2.JPG,849.png,red,FALSO,trainval,citoplasm,rat,372,1,5,5,unknown,250x,VERDADERO,3.991
RT361S2C4R1_r2.JPG,850.png,red,FALSO,unlabelled,citoplasm,rat,361,2,1,4,unknown,250x,VERDADERO,3.991
RT378S2C1R2_r2.JPG,851.png,red,FALSO,test,citoplasm,rat,378,2,2,1,unknown,250x,VERDADERO,3.991
RT374S2C1R5_r1.JPG,852.png,red,FALSO,test,citoplasm,rat,374,2,5,1,unknown,250x,VERDADERO,3.991
RT375S1C6R4_r1.JPG,853.png,red,FALSO,unlabelled,citoplasm,rat,375,1,4,6,unknown,250x,VERDADERO,3.991
RT374S1C5R4_r1.JPG,854.png,red,FALSO,unlabelled,citoplasm,rat,374,1,4,5,unknown,250x,VERDADERO,3.991
RT372S1C5R2_r1.JPG,855.png,red,FALSO,unlabelled,citoplasm,rat,372,1,2,5,unknown,250x,VERDADERO,3.991
RT374S2C2R2_r1.JPG,856.png,red,FALSO,unlabelled,citoplasm,rat,374,2,2,2,unknown,250x,VERDADERO,3.991
RT374S1C5R3_r1.JPG,857.png,red,FALSO,unlabelled,citoplasm,rat,374,1,3,5,unknown,250x,VERDADERO,3.991
RT357S2C4R1_r2.JPG,859.png,red,FALSO,trainval,citoplasm,rat,357,2,1,4,unknown,250x,VERDADERO,3.991
RT441C2R2_r (a).JPG,860.png,red,FALSO,unlabelled,citoplasm,rat,441,unknown,2,2,unknown,250x,VERDADERO,3.991
RT362S2C1R5_r1.JPG,861.png,red,FALSO,unlabelled,citoplasm,rat,362,2,5,1,unknown,250x,VERDADERO,3.991
RT444C3R3_r (a).JPG,862.png,red,FALSO,test,citoplasm,rat,444,unknown,3,3,unknown,250x,VERDADERO,3.991
RT379S1C4R1_r1.JPG,863.png,red,FALSO,trainval,citoplasm,rat,379,1,1,4,unknown,250x,VERDADERO,3.991
RT443C2R6_r (b).JPG,864.png,red,FALSO,unlabelled,citoplasm,rat,443,unknown,6,2,unknown,250x,VERDADERO,3.991
RT379S2C1R4_r2.JPG,865.png,red,FALSO,test,citoplasm,rat,379,2,4,1,unknown,250x,VERDADERO,3.991
RT355S2C2R3_r2.JPG,866.png,red,FALSO,unlabelled,citoplasm,rat,355,2,3,2,unknown,250x,VERDADERO,3.991
Mar20bS2C1R1_LHl_200x_y.TIF,867.png,yellow,VERDADERO,test,citoplasm,marvin,20b,2,1,1,LHl,200x,VERDADERO,3.187
Mar21bS1C1R3_VLPAGr_200x_y.TIF,868.png,yellow,VERDADERO,test,citoplasm,marvin,21b,1,3,1,VLPAGr,200x,VERDADERO,3.187
Mar21bS2C1R1_LHr_200x_y.TIF,869.png,yellow,VERDADERO,test,citoplasm,marvin,21b,2,1,1,LHr,200x,VERDADERO,3.187
Mar21bS1C2R1_VLPAGl_200x_y.TIF,870.png,yellow,VERDADERO,test,citoplasm,marvin,21b,1,1,2,VLPAGl,200x,VERDADERO,3.187
Mar19bS1C4R2_LHr_200x_y.TIF,871.png,yellow,VERDADERO,test,citoplasm,marvin,19b,1,2,4,LHr,200x,VERDADERO,3.187
Mar24bS1C2R2_LHl_200x_y.TIF,872.png,yellow,VERDADERO,test,citoplasm,marvin,24b,1,2,2,LHl,200x,VERDADERO,3.187
Mar23bS1C6R1_DMr_200x_y.TIF,873.png,yellow,VERDADERO,test,citoplasm,marvin,23b,1,1,6,DMr,200x,VERDADERO,3.187
Mar36bS1C6R2_DMr_200x_y.TIF,874.png,yellow,VERDADERO,test,citoplasm,marvin,36b,1,2,6,DMr,200x,VERDADERO,3.187
Mar21bS2C2R2_LHr_200x_y.TIF,875.png,yellow,VERDADERO,test,citoplasm,marvin,21b,2,2,2,LHr,200x,VERDADERO,3.187
MAR38S1C3R1_LHR_20_o.TIF,876.png,yellow,VERDADERO,test,citoplasm,marvin,38,1,1,3,LHr,200x,VERDADERO,3.187
Mar22bS1C4R2_LHr_200x_y.TIF,877.png,yellow,VERDADERO,test,citoplasm,marvin,22b,1,2,4,LHr,200x,VERDADERO,3.187
Mar20bS1C4R1_DMr_200x_y.TIF,878.png,yellow,VERDADERO,test,citoplasm,marvin,20b,1,1,4,DMr,200x,VERDADERO,3.187
Mar19bS1C4R1_VLPAGr_200x_y.TIF,879.png,yellow,VERDADERO,test,citoplasm,marvin,19b,1,1,4,VLPAGr,200x,VERDADERO,3.187
Mar22bS1C4R1_LHl_200x_y.TIF,880.png,yellow,VERDADERO,test,citoplasm,marvin,22b,1,1,4,LHl,200x,VERDADERO,3.187
Mar22bS1C3R2_DMr_200x_y.TIF,881.png,yellow,VERDADERO,test,citoplasm,marvin,22b,1,2,3,DMr,200x,VERDADERO,3.187
Mar19bS1C1R3_VLPAGl_200x_y.TIF,882.png,yellow,VERDADERO,test,citoplasm,marvin,19b,1,3,1,VLPAGl,200x,VERDADERO,3.187
Mar21bS2C2R3_LHl_200x_y.TIF,883.png,yellow,VERDADERO,test,citoplasm,marvin,21b,2,3,2,LHl,200x,VERDADERO,3.187
Mar19bS1C4R3_DMr_200x_y.TIF,884.png,yellow,VERDADERO,test,citoplasm,marvin,19b,1,3,4,DMr,200x,VERDADERO,3.187
Mar26bS1C4R3_DMl_200x_y.TIF,885.png,yellow,VERDADERO,test,citoplasm,marvin,26b,1,3,4,DMl,200x,VERDADERO,3.187
Mar22bS2C1R1_LHr_200x_y.TIF,886.png,yellow,VERDADERO,test,citoplasm,marvin,22b,2,1,1,LHr,200x,VERDADERO,3.187
Mar20bS2C2R3_LHl_200x_y.TIF,887.png,yellow,VERDADERO,test,citoplasm,marvin,20b,2,3,2,LHl,200x,VERDADERO,3.187
Mar23bS1C1R4_VLPAGl_200x_y.TIF,888.png,yellow,VERDADERO,test,citoplasm,marvin,23b,1,4,1,VLPAGl,200x,VERDADERO,3.187
Mar20bS1C2R1_VLPAGl_200x_y.TIF,889.png,yellow,VERDADERO,test,citoplasm,marvin,20b,1,1,2,VLPAGl,200x,VERDADERO,3.187
Mar21bS1C2R2_VLPAGl_200x_y.TIF,890.png,yellow,VERDADERO,test,citoplasm,marvin,21b,1,2,2,VLPAGl,200x,VERDADERO,3.187
Mar42S2C4R2_VLPAGr_200x_o.TIF,891.png,yellow,VERDADERO,test,citoplasm,marvin,42,2,2,4,VLPAGr,200x,VERDADERO,3.187
Mar19bS1C3R2_VLPAGl_200x_y.TIF,892.png,yellow,VERDADERO,test,citoplasm,marvin,19b,1,2,3,VLPAGl,200x,VERDADERO,3.187
Mar19bS1C1R2_VLPAGr_200x_y.TIF,893.png,yellow,VERDADERO,test,citoplasm,marvin,19b,1,2,1,VLPAGr,200x,VERDADERO,3.187
Mar24bS1C3R2_LHr_200x_y.TIF,894.png,yellow,VERDADERO,test,citoplasm,marvin,24b,1,2,3,LHr,200x,VERDADERO,3.187
Mar31bS2C3R4_DMr_200x_y.TIF,895.png,yellow,VERDADERO,test,citoplasm,marvin,31b,2,4,3,DMr,200x,VERDADERO,3.187
Mar24bS1C1R1_LHl_200x_y.TIF,896.png,yellow,VERDADERO,test,citoplasm,marvin,24b,1,1,1,LHl,200x,VERDADERO,3.187
Mar19bS1C4R3_LHr_200x_y.TIF,897.png,yellow,VERDADERO,test,citoplasm,marvin,19b,1,3,4,LHr,200x,VERDADERO,3.187
Mar19bS1C3R2_VLPAGr_200x_y.TIF,898.png,yellow,VERDADERO,test,citoplasm,marvin,19b,1,2,3,VLPAGr,200x,VERDADERO,3.187
Mar26bS1C4R2_LHl_200x_y.TIF,899.png,yellow,VERDADERO,test,citoplasm,marvin,26b,1,2,4,LHl,200x,VERDADERO,3.187
Mar24bS1C3R1_LHr_200x_y.TIF,900.png,yellow,VERDADERO,test,citoplasm,marvin,24b,1,1,3,LHr,200x,VERDADERO,3.187
Mar20bS2C1R3_DMl_200x_y.TIF,901.png,yellow,VERDADERO,test,citoplasm,marvin,20b,2,3,1,DMl,200x,VERDADERO,3.187
Mar20bS1C4R1_LHl_200x_y.TIF,902.png,yellow,VERDADERO,test,citoplasm,marvin,20b,1,1,4,LHl,200x,VERDADERO,3.187
Mar26bS2C1R1_DMr_200x_y.TIF,903.png,yellow,VERDADERO,test,citoplasm,marvin,26b,2,1,1,DMr,200x,VERDADERO,3.187
Mar27bS1C2R1_LHl_200x_y.TIF,904.png,yellow,VERDADERO,test,citoplasm,marvin,27b,1,1,2,LHl,200x,VERDADERO,3.187
MAR44S4C3R2_VLPAGL_20_o.TIF,905.png,yellow,VERDADERO,test,citoplasm,marvin,44,4,2,3,VLPAGl,200x,VERDADERO,3.187
Mar19bS1C5R3_LHl_200x_y.TIF,906.png,yellow,VERDADERO,test,citoplasm,marvin,19b,1,3,5,LHl,200x,VERDADERO,3.187
Mar42S2C2R2_DMr_200x_o.TIF,907.png,yellow,VERDADERO,test,citoplasm,marvin,42,2,2,2,DMr,200x,VERDADERO,3.187
Mar26bS2C2R2_LHr_200x_y.TIF,908.png,yellow,VERDADERO,test,citoplasm,marvin,26b,2,2,2,LHr,200x,VERDADERO,3.187
Mar21bS1C2R3_VLPAGr_200x_y.TIF,909.png,yellow,VERDADERO,test,citoplasm,marvin,21b,1,3,2,VLPAGr,200x,VERDADERO,3.187
Mar33bS1C4R2_DMl_200x_y.TIF,910.png,yellow,VERDADERO,test,citoplasm,marvin,33b,1,2,4,DMl,200x,VERDADERO,3.187
Mar20bS1C4R3_DMl_200x_y.TIF,911.png,yellow,VERDADERO,test,citoplasm,marvin,20b,1,3,4,DMl,200x,VERDADERO,3.187
Mar32bS2C2R2_DMl_200x_y.TIF,912.png,yellow,VERDADERO,test,citoplasm,marvin,32b,2,2,2,DMl,200x,VERDADERO,3.187
Mar20bS1C1R3_VLPAGr_200x_y.TIF,913.png,yellow,VERDADERO,test,citoplasm,marvin,20b,1,3,1,VLPAGr,200x,VERDADERO,3.187
Mar20bS1C2R3_VLPAGr_200x_y.TIF,914.png,yellow,VERDADERO,test,citoplasm,marvin,20b,1,3,2,VLPAGr,200x,VERDADERO,3.187
